ubicacion,date,rango_hora,cantidad_total,fin_de_semana
PlazaMayo,2020-05-21,0 a 8,12072,False
PlazaMayo,2020-05-21,16 a 24,32692,False
PlazaMayo,2020-05-21,8 a 16,72406,False
PlazaMayo,2020-05-22,0 a 8,11446,False
PlazaMayo,2020-05-22,16 a 24,38925,False
PlazaMayo,2020-05-22,8 a 16,82002,False
PlazaMayo,2020-05-23,0 a 8,7470,True
PlazaMayo,2020-05-23,16 a 24,20942,True
PlazaMayo,2020-05-23,8 a 16,33640,True
PlazaMayo,2020-05-24,0 a 8,5487,True
PlazaMayo,2020-05-24,16 a 24,15589,True
PlazaMayo,2020-05-24,8 a 16,17890,True
PlazaMayo,2020-05-25,0 a 8,5712,False
PlazaMayo,2020-05-25,16 a 24,17136,False
PlazaMayo,2020-05-25,8 a 16,22740,False
PlazaMayo,2020-05-26,0 a 8,12206,False
PlazaMayo,2020-05-26,16 a 24,33428,False
PlazaMayo,2020-05-26,8 a 16,71113,False
PlazaMayo,2020-05-27,0 a 8,11663,False
PlazaMayo,2020-05-27,16 a 24,33320,False
PlazaMayo,2020-05-27,8 a 16,69041,False
PlazaMayo,2020-05-28,0 a 8,12219,False
PlazaMayo,2020-05-28,16 a 24,30994,False
PlazaMayo,2020-05-28,8 a 16,67463,False
PlazaMayo,2020-05-29,0 a 8,8500,False
PlazaMayo,2020-05-29,16 a 24,33964,False
PlazaMayo,2020-05-29,8 a 16,69274,False
PlazaMayo,2020-05-30,0 a 8,7936,True
PlazaMayo,2020-05-30,16 a 24,21380,True
PlazaMayo,2020-05-30,8 a 16,33672,True
PlazaMayo,2020-05-31,0 a 8,5116,True
PlazaMayo,2020-05-31,16 a 24,15179,True
PlazaMayo,2020-05-31,8 a 16,15569,True
PlazaMayo,2020-06-01,0 a 8,12101,False
PlazaMayo,2020-06-01,16 a 24,34064,False
PlazaMayo,2020-06-01,8 a 16,72966,False
PlazaMayo,2020-06-02,0 a 8,12143,False
PlazaMayo,2020-06-02,16 a 24,32115,False
PlazaMayo,2020-06-02,8 a 16,73508,False
PlazaMayo,2020-06-03,0 a 8,10980,False
PlazaMayo,2020-06-03,16 a 24,34135,False
PlazaMayo,2020-06-03,8 a 16,60735,False
PlazaMayo,2020-06-04,0 a 8,11476,False
PlazaMayo,2020-06-04,16 a 24,38004,False
PlazaMayo,2020-06-04,8 a 16,73924,False
PlazaMayo,2020-06-05,0 a 8,12205,False
PlazaMayo,2020-06-05,16 a 24,31092,False
PlazaMayo,2020-06-05,8 a 16,77466,False
PlazaMayo,2020-06-06,0 a 8,6051,True
PlazaMayo,2020-06-06,16 a 24,15323,True
PlazaMayo,2020-06-06,8 a 16,26260,True
PlazaMayo,2020-06-07,0 a 8,3986,True
PlazaMayo,2020-06-07,16 a 24,11600,True
PlazaMayo,2020-06-07,8 a 16,12808,True
PlazaMayo,2020-06-08,0 a 8,6527,False
PlazaMayo,2020-06-08,16 a 24,37415,False
PlazaMayo,2020-06-08,8 a 16,79159,False
PlazaMayo,2020-06-09,0 a 8,12109,False
PlazaMayo,2020-06-09,16 a 24,38047,False
PlazaMayo,2020-06-09,8 a 16,75344,False
PlazaMayo,2020-06-10,0 a 8,12680,False
PlazaMayo,2020-06-10,16 a 24,39474,False
PlazaMayo,2020-06-10,8 a 16,78876,False
PlazaMayo,2020-06-11,0 a 8,12264,False
PlazaMayo,2020-06-11,16 a 24,40565,False
PlazaMayo,2020-06-11,8 a 16,81526,False
PlazaMayo,2020-06-12,0 a 8,12829,False
PlazaMayo,2020-06-12,16 a 24,41993,False
PlazaMayo,2020-06-12,8 a 16,85855,False
PlazaMayo,2020-06-13,0 a 8,8364,True
PlazaMayo,2020-06-13,16 a 24,21312,True
PlazaMayo,2020-06-13,8 a 16,34103,True
PlazaMayo,2020-06-14,0 a 8,5427,True
PlazaMayo,2020-06-14,16 a 24,16396,True
PlazaMayo,2020-06-14,8 a 16,15541,True
PlazaMayo,2020-06-15,0 a 8,5366,False
PlazaMayo,2020-06-15,16 a 24,18165,False
PlazaMayo,2020-06-15,8 a 16,22450,False
PlazaMayo,2020-06-16,0 a 8,12409,False
PlazaMayo,2020-06-16,16 a 24,39532,False
PlazaMayo,2020-06-16,8 a 16,80571,False
PlazaMayo,2020-06-17,0 a 8,12568,False
PlazaMayo,2020-06-17,16 a 24,36681,False
PlazaMayo,2020-06-17,8 a 16,83325,False
PlazaMayo,2020-06-18,0 a 8,12446,False
PlazaMayo,2020-06-18,16 a 24,39220,False
PlazaMayo,2020-06-18,8 a 16,82777,False
PlazaMayo,2020-06-19,0 a 8,12730,False
PlazaMayo,2020-06-19,16 a 24,39035,False
PlazaMayo,2020-06-19,8 a 16,84788,False
PlazaMayo,2020-06-20,0 a 8,6813,True
PlazaMayo,2020-06-20,16 a 24,26171,True
PlazaMayo,2020-06-20,8 a 16,31055,True
PlazaMayo,2020-06-21,0 a 8,5862,True
PlazaMayo,2020-06-21,16 a 24,17513,True
PlazaMayo,2020-06-21,8 a 16,16862,True
PlazaMayo,2020-06-22,0 a 8,12096,False
PlazaMayo,2020-06-22,16 a 24,36700,False
PlazaMayo,2020-06-22,8 a 16,76414,False
PlazaMayo,2020-06-23,0 a 8,11576,False
PlazaMayo,2020-06-23,16 a 24,36893,False
PlazaMayo,2020-06-23,8 a 16,80841,False
PlazaMayo,2020-06-24,0 a 8,12287,False
PlazaMayo,2020-06-24,16 a 24,37120,False
PlazaMayo,2020-06-24,8 a 16,81521,False
PlazaMayo,2020-06-25,0 a 8,12585,False
PlazaMayo,2020-06-25,16 a 24,40179,False
PlazaMayo,2020-06-25,8 a 16,70867,False
PlazaMayo,2020-06-26,0 a 8,12684,False
PlazaMayo,2020-06-26,16 a 24,40635,False
PlazaMayo,2020-06-26,8 a 16,82237,False
PlazaMayo,2020-06-27,0 a 8,8295,True
PlazaMayo,2020-06-27,16 a 24,22581,True
PlazaMayo,2020-06-27,8 a 16,36399,True
PlazaMayo,2020-06-28,0 a 8,5741,True
PlazaMayo,2020-06-28,16 a 24,19590,True
PlazaMayo,2020-06-28,8 a 16,19130,True
PlazaMayo,2020-06-29,0 a 8,11510,False
PlazaMayo,2020-06-29,16 a 24,39781,False
PlazaMayo,2020-06-29,8 a 16,74766,False
PlazaMayo,2020-06-30,0 a 8,12581,False
PlazaMayo,2020-06-30,16 a 24,36593,False
PlazaMayo,2020-06-30,8 a 16,59453,False
PlazaMayo,2020-07-01,0 a 8,10222,False
PlazaMayo,2020-07-01,16 a 24,27904,False
PlazaMayo,2020-07-01,8 a 16,58668,False
PlazaMayo,2020-07-02,0 a 8,10127,False
PlazaMayo,2020-07-02,16 a 24,33710,False
PlazaMayo,2020-07-02,8 a 16,64216,False
PlazaMayo,2020-07-03,0 a 8,11510,False
PlazaMayo,2020-07-03,16 a 24,36560,False
PlazaMayo,2020-07-03,8 a 16,70203,False
PlazaMayo,2020-07-04,0 a 8,7472,True
PlazaMayo,2020-07-04,16 a 24,19876,True
PlazaMayo,2020-07-04,8 a 16,31925,True
PlazaMayo,2020-07-05,0 a 8,5140,True
PlazaMayo,2020-07-05,16 a 24,15711,True
PlazaMayo,2020-07-05,8 a 16,13769,True
PlazaMayo,2020-07-06,0 a 8,10777,False
PlazaMayo,2020-07-06,16 a 24,33782,False
PlazaMayo,2020-07-06,8 a 16,67258,False
PlazaMayo,2020-07-07,0 a 8,11408,False
PlazaMayo,2020-07-07,16 a 24,37051,False
PlazaMayo,2020-07-07,8 a 16,79843,False
PlazaMayo,2020-07-08,0 a 8,12005,False
PlazaMayo,2020-07-08,16 a 24,39612,False
PlazaMayo,2020-07-08,8 a 16,78211,False
PlazaMayo,2020-07-09,0 a 8,6330,False
PlazaMayo,2020-07-09,16 a 24,22443,False
PlazaMayo,2020-07-09,8 a 16,24713,False
PlazaMayo,2020-07-10,0 a 8,6307,False
PlazaMayo,2020-07-10,16 a 24,20460,False
PlazaMayo,2020-07-10,8 a 16,32288,False
PlazaMayo,2020-07-11,0 a 8,7179,True
PlazaMayo,2020-07-11,16 a 24,21113,True
PlazaMayo,2020-07-11,8 a 16,30792,True
PlazaMayo,2020-07-12,0 a 8,5330,True
PlazaMayo,2020-07-12,16 a 24,17721,True
PlazaMayo,2020-07-12,8 a 16,20039,True
PlazaMayo,2020-07-13,0 a 8,11648,False
PlazaMayo,2020-07-13,16 a 24,35842,False
PlazaMayo,2020-07-13,8 a 16,70647,False
PlazaMayo,2020-07-14,0 a 8,11866,False
PlazaMayo,2020-07-14,16 a 24,36281,False
PlazaMayo,2020-07-14,8 a 16,68911,False
PlazaMayo,2020-07-15,0 a 8,11918,False
PlazaMayo,2020-07-15,16 a 24,36632,False
PlazaMayo,2020-07-15,8 a 16,70781,False
PlazaMayo,2020-07-16,0 a 8,12159,False
PlazaMayo,2020-07-16,16 a 24,36901,False
PlazaMayo,2020-07-16,8 a 16,71560,False
PlazaMayo,2020-07-17,0 a 8,12449,False
PlazaMayo,2020-07-17,16 a 24,41165,False
PlazaMayo,2020-07-17,8 a 16,73990,False
PlazaMayo,2020-07-18,0 a 8,8407,True
PlazaMayo,2020-07-18,16 a 24,21464,True
PlazaMayo,2020-07-18,8 a 16,35457,True
PlazaMayo,2020-07-19,0 a 8,5490,True
PlazaMayo,2020-07-19,16 a 24,19785,True
PlazaMayo,2020-07-19,8 a 16,20641,True
PlazaMayo,2020-07-20,0 a 8,12091,False
PlazaMayo,2020-07-20,16 a 24,40804,False
PlazaMayo,2020-07-20,8 a 16,78923,False
PlazaMayo,2020-07-21,0 a 8,12645,False
PlazaMayo,2020-07-21,16 a 24,37776,False
PlazaMayo,2020-07-21,8 a 16,83531,False
PlazaMayo,2020-07-22,0 a 8,12964,False
PlazaMayo,2020-07-22,16 a 24,40428,False
PlazaMayo,2020-07-22,8 a 16,78214,False
PlazaMayo,2020-07-23,0 a 8,12739,False
PlazaMayo,2020-07-23,16 a 24,37693,False
PlazaMayo,2020-07-23,8 a 16,76374,False
PlazaMayo,2020-07-24,0 a 8,12419,False
PlazaMayo,2020-07-24,16 a 24,42485,False
PlazaMayo,2020-07-24,8 a 16,85556,False
PlazaMayo,2020-07-25,0 a 8,8333,True
PlazaMayo,2020-07-25,16 a 24,24928,True
PlazaMayo,2020-07-25,8 a 16,35783,True
PlazaMayo,2020-07-26,0 a 8,6481,True
PlazaMayo,2020-07-26,16 a 24,20028,True
PlazaMayo,2020-07-26,8 a 16,19405,True
PlazaMayo,2020-07-27,0 a 8,13174,False
PlazaMayo,2020-07-27,16 a 24,38267,False
PlazaMayo,2020-07-27,8 a 16,85078,False
PlazaMayo,2020-07-28,0 a 8,12050,False
PlazaMayo,2020-07-28,16 a 24,39499,False
PlazaMayo,2020-07-28,8 a 16,78010,False
PlazaMayo,2020-07-29,0 a 8,12147,False
PlazaMayo,2020-07-29,16 a 24,40897,False
PlazaMayo,2020-07-29,8 a 16,79319,False
PlazaMayo,2020-07-30,0 a 8,12914,False
PlazaMayo,2020-07-30,16 a 24,42217,False
PlazaMayo,2020-07-30,8 a 16,80056,False
PlazaMayo,2020-07-31,0 a 8,13329,False
PlazaMayo,2020-07-31,16 a 24,44803,False
PlazaMayo,2020-07-31,8 a 16,93480,False
PlazaMayo,2020-08-01,0 a 8,8764,True
PlazaMayo,2020-08-01,16 a 24,26902,True
PlazaMayo,2020-08-01,8 a 16,38828,True
PlazaMayo,2020-08-02,0 a 8,5853,True
PlazaMayo,2020-08-02,16 a 24,18559,True
PlazaMayo,2020-08-02,8 a 16,18503,True
PlazaMayo,2020-08-03,0 a 8,11055,False
PlazaMayo,2020-08-03,16 a 24,39965,False
PlazaMayo,2020-08-03,8 a 16,82006,False
PlazaMayo,2020-08-04,0 a 8,12796,False
PlazaMayo,2020-08-04,16 a 24,41930,False
PlazaMayo,2020-08-04,8 a 16,80473,False
PlazaMayo,2020-08-05,0 a 8,13172,False
PlazaMayo,2020-08-05,16 a 24,43716,False
PlazaMayo,2020-08-05,8 a 16,94368,False
PlazaMayo,2020-08-06,0 a 8,13773,False
PlazaMayo,2020-08-06,16 a 24,40971,False
PlazaMayo,2020-08-06,8 a 16,94447,False
PlazaMayo,2020-08-07,0 a 8,13685,False
PlazaMayo,2020-08-07,16 a 24,43781,False
PlazaMayo,2020-08-07,8 a 16,85856,False
PlazaMayo,2020-08-08,0 a 8,8359,True
PlazaMayo,2020-08-08,16 a 24,26007,True
PlazaMayo,2020-08-08,8 a 16,43797,True
PlazaMayo,2020-08-09,0 a 8,6384,True
PlazaMayo,2020-08-09,16 a 24,19176,True
PlazaMayo,2020-08-09,8 a 16,20652,True
PlazaMayo,2020-08-10,0 a 8,13402,False
PlazaMayo,2020-08-10,16 a 24,43931,False
PlazaMayo,2020-08-10,8 a 16,84843,False
PlazaMayo,2020-08-11,0 a 8,14097,False
PlazaMayo,2020-08-11,16 a 24,42330,False
PlazaMayo,2020-08-11,8 a 16,84488,False
PlazaMayo,2020-08-12,0 a 8,13909,False
PlazaMayo,2020-08-12,16 a 24,43793,False
PlazaMayo,2020-08-12,8 a 16,85059,False
PlazaMayo,2020-08-13,0 a 8,14039,False
PlazaMayo,2020-08-13,16 a 24,45371,False
PlazaMayo,2020-08-13,8 a 16,86937,False
PlazaMayo,2020-08-14,0 a 8,14209,False
PlazaMayo,2020-08-14,16 a 24,43358,False
PlazaMayo,2020-08-14,8 a 16,92201,False
PlazaMayo,2020-08-15,0 a 8,9374,True
PlazaMayo,2020-08-15,16 a 24,28099,True
PlazaMayo,2020-08-15,8 a 16,41696,True
PlazaMayo,2020-08-16,0 a 8,6465,True
PlazaMayo,2020-08-16,16 a 24,22301,True
PlazaMayo,2020-08-16,8 a 16,20451,True
PlazaMayo,2020-08-17,0 a 8,6577,False
PlazaMayo,2020-08-17,16 a 24,27988,False
PlazaMayo,2020-08-17,8 a 16,24697,False
PlazaMayo,2020-08-18,0 a 8,13094,False
PlazaMayo,2020-08-18,16 a 24,44705,False
PlazaMayo,2020-08-18,8 a 16,82930,False
PlazaMayo,2020-08-19,0 a 8,11531,False
PlazaMayo,2020-08-19,16 a 24,45325,False
PlazaMayo,2020-08-19,8 a 16,90484,False
PlazaMayo,2020-08-20,0 a 8,14249,False
PlazaMayo,2020-08-20,16 a 24,41480,False
PlazaMayo,2020-08-20,8 a 16,84796,False
PlazaMayo,2020-08-21,0 a 8,13945,False
PlazaMayo,2020-08-21,16 a 24,44307,False
PlazaMayo,2020-08-21,8 a 16,84290,False
PlazaMayo,2020-08-22,0 a 8,9335,True
PlazaMayo,2020-08-22,16 a 24,27799,True
PlazaMayo,2020-08-22,8 a 16,39356,True
PlazaMayo,2020-08-23,0 a 8,6753,True
PlazaMayo,2020-08-23,16 a 24,22153,True
PlazaMayo,2020-08-23,8 a 16,20153,True
PlazaMayo,2020-08-24,0 a 8,14200,False
PlazaMayo,2020-08-24,16 a 24,44364,False
PlazaMayo,2020-08-24,8 a 16,85700,False
PlazaMayo,2020-08-25,0 a 8,14179,False
PlazaMayo,2020-08-25,16 a 24,45037,False
PlazaMayo,2020-08-25,8 a 16,93213,False
PlazaMayo,2020-08-26,0 a 8,14176,False
PlazaMayo,2020-08-26,16 a 24,43004,False
PlazaMayo,2020-08-26,8 a 16,88500,False
PlazaMayo,2020-08-27,0 a 8,14113,False
PlazaMayo,2020-08-27,16 a 24,41610,False
PlazaMayo,2020-08-27,8 a 16,79889,False
PlazaMayo,2020-08-28,0 a 8,13843,False
PlazaMayo,2020-08-28,16 a 24,45746,False
PlazaMayo,2020-08-28,8 a 16,96098,False
PlazaMayo,2020-08-29,0 a 8,9577,True
PlazaMayo,2020-08-29,16 a 24,27965,True
PlazaMayo,2020-08-29,8 a 16,42787,True
PlazaMayo,2020-08-30,0 a 8,7025,True
PlazaMayo,2020-08-30,16 a 24,26738,True
PlazaMayo,2020-08-30,8 a 16,21588,True
PlazaMayo,2020-08-31,0 a 8,14426,False
PlazaMayo,2020-08-31,16 a 24,47416,False
PlazaMayo,2020-08-31,8 a 16,97692,False
PlazaMayo,2020-09-01,0 a 8,14388,False
PlazaMayo,2020-09-01,16 a 24,39727,False
PlazaMayo,2020-09-01,8 a 16,94207,False
PlazaMayo,2020-09-02,0 a 8,13771,False
PlazaMayo,2020-09-02,16 a 24,28668,False
PlazaMayo,2020-09-02,8 a 16,71584,False
PlazaMayo,2020-09-03,0 a 8,11811,False
PlazaMayo,2020-09-03,16 a 24,37784,False
PlazaMayo,2020-09-03,8 a 16,81937,False
PlazaMayo,2020-09-04,0 a 8,13076,False
PlazaMayo,2020-09-04,16 a 24,40350,False
PlazaMayo,2020-09-04,8 a 16,73761,False
PlazaMayo,2020-09-05,0 a 8,9074,True
PlazaMayo,2020-09-05,16 a 24,25900,True
PlazaMayo,2020-09-05,8 a 16,35168,True
PlazaMayo,2020-09-06,0 a 8,6556,True
PlazaMayo,2020-09-06,16 a 24,23222,True
PlazaMayo,2020-09-06,8 a 16,23143,True
PlazaMayo,2020-09-07,0 a 8,13642,False
PlazaMayo,2020-09-07,16 a 24,36811,False
PlazaMayo,2020-09-07,8 a 16,71596,False
PlazaMayo,2020-09-08,0 a 8,13544,False
PlazaMayo,2020-09-08,16 a 24,33858,False
PlazaMayo,2020-09-08,8 a 16,59196,False
PlazaMayo,2020-09-09,0 a 8,12139,False
PlazaMayo,2020-09-09,16 a 24,44953,False
PlazaMayo,2020-09-09,8 a 16,88981,False
PlazaMayo,2020-09-10,0 a 8,12116,False
PlazaMayo,2020-09-10,16 a 24,43837,False
PlazaMayo,2020-09-10,8 a 16,76482,False
PlazaMayo,2020-09-11,0 a 8,12033,False
PlazaMayo,2020-09-11,16 a 24,47322,False
PlazaMayo,2020-09-11,8 a 16,79980,False
PlazaMayo,2020-09-12,0 a 8,10584,True
PlazaMayo,2020-09-12,16 a 24,29468,True
PlazaMayo,2020-09-12,8 a 16,39906,True
PlazaMayo,2020-09-13,0 a 8,7344,True
PlazaMayo,2020-09-13,16 a 24,31288,True
PlazaMayo,2020-09-13,8 a 16,26894,True
PlazaMayo,2020-09-14,0 a 8,15023,False
PlazaMayo,2020-09-14,16 a 24,41176,False
PlazaMayo,2020-09-14,8 a 16,76938,False
PlazaMayo,2020-09-15,0 a 8,14789,False
PlazaMayo,2020-09-15,16 a 24,42602,False
PlazaMayo,2020-09-15,8 a 16,92036,False
PlazaMayo,2020-09-16,0 a 8,15269,False
PlazaMayo,2020-09-16,16 a 24,46415,False
PlazaMayo,2020-09-16,8 a 16,81841,False
PlazaMayo,2020-09-17,0 a 8,16058,False
PlazaMayo,2020-09-17,16 a 24,40282,False
PlazaMayo,2020-09-17,8 a 16,60741,False
PlazaMayo,2020-09-18,0 a 8,11513,False
PlazaMayo,2020-09-18,16 a 24,50613,False
PlazaMayo,2020-09-18,8 a 16,68894,False
PlazaMayo,2020-09-19,0 a 8,11763,True
PlazaMayo,2020-09-19,16 a 24,37868,True
PlazaMayo,2020-09-19,8 a 16,45975,True
PlazaMayo,2020-09-20,0 a 8,9073,True
PlazaMayo,2020-09-20,16 a 24,30340,True
PlazaMayo,2020-09-20,8 a 16,25016,True
PlazaMayo,2020-09-21,0 a 8,15781,False
PlazaMayo,2020-09-21,16 a 24,44958,False
PlazaMayo,2020-09-21,8 a 16,85733,False
PlazaMayo,2020-09-22,0 a 8,16191,False
PlazaMayo,2020-09-22,16 a 24,48134,False
PlazaMayo,2020-09-22,8 a 16,89354,False
PlazaMayo,2020-09-23,0 a 8,13924,False
PlazaMayo,2020-09-23,16 a 24,47839,False
PlazaMayo,2020-09-23,8 a 16,83774,False
PlazaMayo,2020-09-24,0 a 8,16731,False
PlazaMayo,2020-09-24,16 a 24,40236,False
PlazaMayo,2020-09-24,8 a 16,91255,False
PlazaMayo,2020-09-25,0 a 8,13350,False
PlazaMayo,2020-09-25,16 a 24,26107,False
PlazaMayo,2020-09-25,8 a 16,62187,False
PlazaMayo,2020-09-26,0 a 8,7904,True
PlazaMayo,2020-09-26,16 a 24,20297,True
PlazaMayo,2020-09-26,8 a 16,24176,True
PlazaMayo,2020-09-27,0 a 8,5849,True
PlazaMayo,2020-09-27,16 a 24,16641,True
PlazaMayo,2020-09-27,8 a 16,20822,True
PlazaMayo,2020-09-28,0 a 8,10359,False
PlazaMayo,2020-09-28,16 a 24,20991,False
PlazaMayo,2020-09-28,8 a 16,37914,False
PlazaMayo,2020-09-29,0 a 8,8567,False
PlazaMayo,2020-09-29,16 a 24,19208,False
PlazaMayo,2020-09-29,8 a 16,32058,False
PlazaMayo,2020-09-30,0 a 8,9844,False
PlazaMayo,2020-09-30,16 a 24,20790,False
PlazaMayo,2020-09-30,8 a 16,34789,False
PlazaMayo,2020-10-01,0 a 8,10502,False
PlazaMayo,2020-10-01,16 a 24,24119,False
PlazaMayo,2020-10-01,8 a 16,45120,False
PlazaMayo,2020-10-02,0 a 8,11567,False
PlazaMayo,2020-10-02,16 a 24,28064,False
PlazaMayo,2020-10-02,8 a 16,45384,False
PlazaMayo,2020-10-03,0 a 8,8937,True
PlazaMayo,2020-10-03,16 a 24,22885,True
PlazaMayo,2020-10-03,8 a 16,38942,True
PlazaMayo,2020-10-04,0 a 8,6480,True
PlazaMayo,2020-10-04,16 a 24,17591,True
PlazaMayo,2020-10-04,8 a 16,23052,True
PlazaMayo,2020-10-05,0 a 8,11212,False
PlazaMayo,2020-10-05,16 a 24,23855,False
PlazaMayo,2020-10-05,8 a 16,47357,False
PlazaMayo,2020-10-06,0 a 8,11222,False
PlazaMayo,2020-10-06,16 a 24,25746,False
PlazaMayo,2020-10-06,8 a 16,44641,False
PlazaMayo,2020-10-07,0 a 8,8115,False
PlazaMayo,2020-10-07,16 a 24,38297,False
PlazaMayo,2020-10-07,8 a 16,39118,False
PlazaMayo,2020-10-08,0 a 8,13287,False
PlazaMayo,2020-10-08,16 a 24,24470,False
PlazaMayo,2020-10-08,8 a 16,67859,False
PlazaMayo,2020-10-09,0 a 8,8445,False
PlazaMayo,2020-10-09,16 a 24,28148,False
PlazaMayo,2020-10-09,8 a 16,41141,False
PlazaMayo,2020-10-10,0 a 8,7405,True
PlazaMayo,2020-10-10,16 a 24,21562,True
PlazaMayo,2020-10-10,8 a 16,25764,True
PlazaMayo,2020-10-11,0 a 8,7117,True
PlazaMayo,2020-10-11,16 a 24,19469,True
PlazaMayo,2020-10-11,8 a 16,23226,True
PlazaMayo,2020-10-12,0 a 8,5795,False
PlazaMayo,2020-10-12,16 a 24,17868,False
PlazaMayo,2020-10-12,8 a 16,18113,False
PlazaMayo,2020-10-13,0 a 8,8792,False
PlazaMayo,2020-10-13,16 a 24,24291,False
PlazaMayo,2020-10-13,8 a 16,38559,False
PlazaMayo,2020-10-14,0 a 8,11480,False
PlazaMayo,2020-10-14,16 a 24,31462,False
PlazaMayo,2020-10-14,8 a 16,47809,False
PlazaMayo,2020-10-15,0 a 8,11861,False
PlazaMayo,2020-10-15,16 a 24,34570,False
PlazaMayo,2020-10-15,8 a 16,58122,False
PlazaMayo,2020-10-16,0 a 8,12959,False
PlazaMayo,2020-10-16,16 a 24,33068,False
PlazaMayo,2020-10-16,8 a 16,54309,False
PlazaMayo,2020-10-17,0 a 8,11089,True
PlazaMayo,2020-10-17,16 a 24,23337,True
PlazaMayo,2020-10-17,8 a 16,33120,True
PlazaMayo,2020-10-18,0 a 8,8314,True
PlazaMayo,2020-10-18,16 a 24,24658,True
PlazaMayo,2020-10-18,8 a 16,26578,True
PlazaMayo,2020-10-19,0 a 8,19017,False
PlazaMayo,2020-10-19,16 a 24,49055,False
PlazaMayo,2020-10-19,8 a 16,106884,False
PlazaMayo,2020-10-20,0 a 8,17025,False
PlazaMayo,2020-10-20,16 a 24,56462,False
PlazaMayo,2020-10-20,8 a 16,108046,False
PlazaMayo,2020-10-21,0 a 8,18901,False
PlazaMayo,2020-10-21,16 a 24,53788,False
PlazaMayo,2020-10-21,8 a 16,111651,False
PlazaMayo,2020-10-22,0 a 8,17319,False
PlazaMayo,2020-10-22,16 a 24,54391,False
PlazaMayo,2020-10-22,8 a 16,101980,False
PlazaMayo,2020-10-23,0 a 8,18095,False
PlazaMayo,2020-10-23,16 a 24,63147,False
PlazaMayo,2020-10-23,8 a 16,114836,False
PlazaMayo,2020-10-24,0 a 8,14253,True
PlazaMayo,2020-10-24,16 a 24,41776,True
PlazaMayo,2020-10-24,8 a 16,61003,True
PlazaMayo,2020-10-25,0 a 8,12998,True
PlazaMayo,2020-10-25,16 a 24,30393,True
PlazaMayo,2020-10-25,8 a 16,26085,True
PlazaMayo,2020-10-26,0 a 8,17209,False
PlazaMayo,2020-10-26,16 a 24,52482,False
PlazaMayo,2020-10-26,8 a 16,91248,False
PlazaMayo,2020-10-27,0 a 8,17113,False
PlazaMayo,2020-10-27,16 a 24,53904,False
PlazaMayo,2020-10-27,8 a 16,91630,False
PlazaMayo,2020-10-28,0 a 8,18463,False
PlazaMayo,2020-10-28,16 a 24,56179,False
PlazaMayo,2020-10-28,8 a 16,105369,False
PlazaMayo,2020-10-29,0 a 8,19389,False
PlazaMayo,2020-10-29,16 a 24,54505,False
PlazaMayo,2020-10-29,8 a 16,97321,False
PlazaMayo,2020-10-30,0 a 8,17187,False
PlazaMayo,2020-10-30,16 a 24,32587,False
PlazaMayo,2020-10-30,8 a 16,91425,False
PlazaMayo,2020-10-31,0 a 8,10217,True
PlazaMayo,2020-10-31,16 a 24,23897,True
PlazaMayo,2020-10-31,8 a 16,29417,True
PlazaMayo,2020-11-01,0 a 8,10113,True
PlazaMayo,2020-11-01,16 a 24,36273,True
PlazaMayo,2020-11-01,8 a 16,28426,True
PlazaMayo,2020-11-02,0 a 8,18432,False
PlazaMayo,2020-11-02,16 a 24,53407,False
PlazaMayo,2020-11-02,8 a 16,89116,False
PlazaMayo,2020-11-03,0 a 8,18018,False
PlazaMayo,2020-11-03,16 a 24,53154,False
PlazaMayo,2020-11-03,8 a 16,93593,False
PlazaMayo,2020-11-04,0 a 8,19071,False
PlazaMayo,2020-11-04,16 a 24,59183,False
PlazaMayo,2020-11-04,8 a 16,96630,False
PlazaMayo,2020-11-05,0 a 8,19118,False
PlazaMayo,2020-11-05,16 a 24,56983,False
PlazaMayo,2020-11-05,8 a 16,91212,False
PlazaMayo,2020-11-06,0 a 8,20159,False
PlazaMayo,2020-11-06,16 a 24,59878,False
PlazaMayo,2020-11-06,8 a 16,96073,False
PlazaMayo,2020-11-07,0 a 8,16262,True
PlazaMayo,2020-11-07,16 a 24,41558,True
PlazaMayo,2020-11-07,8 a 16,49668,True
PlazaMayo,2020-11-08,0 a 8,14885,True
PlazaMayo,2020-11-08,16 a 24,46230,True
PlazaMayo,2020-11-08,8 a 16,30507,True
PlazaMayo,2020-11-09,0 a 8,19482,False
PlazaMayo,2020-11-09,16 a 24,56203,False
PlazaMayo,2020-11-09,8 a 16,98938,False
PlazaMayo,2020-11-10,0 a 8,18373,False
PlazaMayo,2020-11-10,16 a 24,55012,False
PlazaMayo,2020-11-10,8 a 16,93388,False
PlazaMayo,2020-11-11,0 a 8,19149,False
PlazaMayo,2020-11-11,16 a 24,56443,False
PlazaMayo,2020-11-11,8 a 16,95384,False
PlazaMayo,2020-11-12,0 a 8,18523,False
PlazaMayo,2020-11-12,16 a 24,56383,False
PlazaMayo,2020-11-12,8 a 16,87705,False
PlazaMayo,2020-11-13,0 a 8,20284,False
PlazaMayo,2020-11-13,16 a 24,58808,False
PlazaMayo,2020-11-13,8 a 16,95294,False
PlazaMayo,2020-11-14,0 a 8,17804,True
PlazaMayo,2020-11-14,16 a 24,41774,True
PlazaMayo,2020-11-14,8 a 16,61463,True
PlazaMayo,2020-11-15,0 a 8,14730,True
PlazaMayo,2020-11-15,16 a 24,39525,True
PlazaMayo,2020-11-15,8 a 16,30797,True
